"","Date","alpha_Rt","alpha_rtlowci","alpha_rtupci","gamma_Rt","gamma_rtlowci","gamma_rtupci","delta_Rt","delta_rtlowci","delta_rtupci","iota_Rt","iota_rtlowci","iota_rtupci","b1621_Rt","b1621_rtlowci","b1621_rtupci"
"24",2021-05-20,0.761011070263242,0.688459746349967,0.84181517210739,1.0140792088456,0.949865242225,1.08054533666199,NA,NA,NA,0.644638598513635,0.551180373101916,0.758696498899532,0.781176262039707,0.645444526366722,0.932021031888916
"25",2021-05-21,0.75372751996913,0.679276458201575,0.836221687767614,1.00816409914316,0.944711835066908,1.07440112860461,NA,NA,NA,0.636402603428948,0.540568187351722,0.753362576791022,0.775788083786131,0.638388622097578,0.929150374306175
"26",2021-05-22,0.746877524861597,0.671056895744308,0.831332138609398,0.998756532962707,0.935514432786482,1.06412586847429,NA,NA,NA,0.630177830191583,0.532246726701058,0.74956858915589,0.776568643416428,0.635137476643386,0.934277635047529
"27",2021-05-23,0.740466301346083,0.663382645108862,0.826654324932792,0.987062187456402,0.923799602937003,1.0518884605344,NA,NA,NA,0.625321874771927,0.525901486930704,0.745662895012872,0.7861217706116,0.640585921443089,0.949217613453411
"28",2021-05-24,0.734385526862261,0.655745611572604,0.821848242548519,0.974983836086853,0.911794889841733,1.04036915691982,NA,NA,NA,0.620851297220484,0.520572603240397,0.740405454654244,0.805519722642129,0.657497155054748,0.973399541807936
"29",2021-05-25,0.728215707537372,0.648200047690599,0.817496331627311,0.964760137992381,0.901292605925964,1.03079391187987,NA,NA,NA,0.615683052310769,0.514360459342369,0.73517611631253,0.833049195535619,0.680569065061223,1.00317372659402
"30",2021-05-26,0.722064069327537,0.641056606203588,0.812848484242255,0.955818884318149,0.891948212856439,1.02238865399438,1.22767090200442,1.06869992229562,1.41190099887833,0.610923207401149,0.508596132029491,0.731227570259205,0.871785502432807,0.714560044340563,1.04404721293329
"31",2021-05-27,0.71614956816126,0.634403596422392,0.807446838298798,0.94724774408045,0.883002132180676,1.01431042509579,1.1737891426427,1.03144890074423,1.33694807150678,0.607754724536057,0.50487310636055,0.728935108840054,0.922732366622955,0.762756924010731,1.09884750444084
"32",2021-05-28,0.710512228641146,0.627596901163047,0.802991534435715,0.939530763926781,0.874234355220887,1.0070029655678,1.11920793831966,0.993360525147947,1.26333938329661,0.605660035061337,0.502502616118106,0.726887337323588,0.974841071951049,0.812222834593147,1.15293007185545
"33",2021-05-29,0.705218451108354,0.620861102176286,0.799178399989086,0.932259975314113,0.865696583050155,1.00054430641779,1.07010682079604,0.957058288194135,1.19697763437007,0.605022082853949,0.501593289801131,0.726558561770044,1.02186702195258,0.855506862780212,1.20166125736382
"34",2021-05-30,0.700346099042274,0.614672806805797,0.795261821720628,0.924923192207365,0.85744822989115,0.994766980022218,1.02685414085847,0.922224476131784,1.14001025201371,0.606540939051593,0.50259272155875,0.729557673297909,1.06085781970082,0.889683372772626,1.24445444574025
"35",2021-05-31,0.695943039333858,0.609394798838151,0.791443825679696,0.917915208841444,0.84943362410388,0.989254733848968,0.987599697061333,0.88797726853552,1.09296496255738,0.610771162282097,0.505845213436209,0.734477372526885,1.09369148823186,0.919749832062812,1.28157372046446
"36",2021-06-01,0.691889868113842,0.604940775504639,0.788074687623941,0.910802652722741,0.84086388989411,0.983030375171212,0.952432711061127,0.85618836774342,1.05602372389302,0.617738319014238,0.511525413085325,0.739853196728439,1.12282016022025,0.949216633414731,1.31393860223043
"37",2021-06-02,0.687585302570162,0.599971334520703,0.784989871802484,0.900264168649461,0.829160186834292,0.97398713385169,0.928842762734939,0.831292125365902,1.03144847720111,0.625947116671995,0.519209384759706,0.746604776125038,1.1483365261012,0.971119900980019,1.34342212915731
"38",2021-06-03,0.682897118316133,0.594444135528343,0.781295498134484,0.887250147527293,0.815150306292295,0.962981089624687,0.914116453428088,0.813804841612884,1.01809810812487,0.635208036973946,0.52823632963198,0.754734848596287,1.1703979376358,0.988616442731961,1.3690699709968
"39",2021-06-04,0.677867730849883,0.588670112011983,0.776415541598761,0.87351299636129,0.800157389217028,0.951386322957069,0.905837647169265,0.804731293594312,1.01469369345217,0.645557131273025,0.538083302777163,0.763777100568769,1.18890838963941,1.00596383963069,1.38927132859345
"40",2021-06-05,0.672609285170304,0.582655600233191,0.771686081629121,0.858686528650456,0.783374910397563,0.939187323406929,0.911895451586641,0.809132257296388,1.02283647328332,0.656134341133422,0.548871806593343,0.773002789276312,1.20206029246608,1.01823423021069,1.40305965806873
"41",2021-06-06,0.667199490497954,0.576448358629379,0.768168797020377,0.841674560472641,0.763696890588841,0.925419744961391,0.929596370156779,0.82441564821608,1.041734954982,0.666286344997439,0.560342309000616,0.781856731563481,1.209063488405,1.02269496142778,1.41059896085951
"42",2021-06-07,0.661595583181286,0.570400769227555,0.764318061976037,0.821348102645179,0.741143984949307,0.908023751374281,0.956691233783226,0.850160508484503,1.06981850402974,0.67672600629904,0.570852168668099,0.790647683970523,1.21369399168331,1.02991643170728,1.41477417491759
"43",2021-06-08,0.65605093038319,0.564320136189771,0.759445433625513,0.79945218061293,0.716748948664042,0.889579113122779,0.992029560624314,0.886272554607203,1.10577961174108,0.687169463559387,0.58135850189244,0.799552658186502,1.21631258352406,1.03630770993619,1.41481176181179
"44",2021-06-09,0.650709042553804,0.5580188359156,0.753944263419459,0.777850297889653,0.69146942453413,0.872673966541366,1.03547022582942,0.930243654822512,1.14930438192856,0.696836580787343,0.592541963005102,0.808238110288185,1.21672497280924,1.03720560725829,1.4107829009679
"45",2021-06-10,0.645203851557631,0.551898928559177,0.750017960403005,0.756200110873858,0.665545719705105,0.855645658712989,1.08741686703718,0.980455990495526,1.19939369126874,0.704841609960688,0.6018039006848,0.815365453835408,1.21666804895384,1.03948979925469,1.40841351222725
"46",2021-06-11,0.640083821737811,0.546160190680688,0.746919285475486,0.735087580240143,0.640397250163279,0.839356808981726,1.13753773163512,1.0261201441296,1.25137440104724,0.711967387974366,0.609357510238229,0.821843347404293,1.21570240466547,1.04234691578112,1.40602286719191
"47",2021-06-12,0.635917817576167,0.540885277869868,0.743488607196468,0.715596699159656,0.6174257030783,0.825412245501408,1.17694983803708,1.05801866896096,1.30064452463344,0.71944004596456,0.61650614309753,0.829188371246843,1.21175887964325,1.04195487840977,1.39905418890988
"48",2021-06-13,0.632244915175901,0.536061380002731,0.740546764813827,0.699225173664511,0.596512844748197,0.814558464119259,1.2116895141862,1.08220874034171,1.34636899310146,0.728450904912456,0.6250399906194,0.838683719630008,1.19908566618238,1.03374078820245,1.38085486177909
"49",2021-06-14,0.628578792914526,0.531587909956309,0.738648920127218,0.687051852380802,0.578399874832434,0.806900627957776,1.2427230877685,1.10319206182093,1.38816673887497,0.739814063944817,0.63610848411632,0.850910221390047,1.17436928231922,1.01563190293447,1.34828701643137
"50",2021-06-15,0.625255159701477,0.527274724182735,0.736076327790023,0.678320649582007,0.566939953577204,0.801420648500677,1.27027896670775,1.12170856273691,1.4263291607184,0.753125265281352,0.648556787096,0.864518287597938,1.14519952061635,0.994056268900503,1.31103483277402
