"","Date","alpha_Rt","alpha_rtlowci","alpha_rtupci","gamma_Rt","gamma_rtlowci","gamma_rtupci","delta_Rt","delta_rtlowci","delta_rtupci","iota_Rt","iota_rtlowci","iota_rtupci","b.1.621_Rt","b.1.621_rtlowci","b.1.621_rtupci"
"24",2021-05-20,0.801093381689394,0.743107179687595,0.86873822507502,1.05979234374143,1.002689450381,1.11839643884911,NA,NA,NA,0.683173847168826,0.604622956938249,0.786034330551699,0.82173689037751,0.7077713259864,0.94672715199807
"25",2021-05-21,0.792282893433473,0.732345415555849,0.862112034224826,1.05132056420233,0.994936868184264,1.10952638330882,NA,NA,NA,0.674146972640951,0.593418804831485,0.779240469770214,0.815098208991381,0.699273345484828,0.942298396973172
"26",2021-05-22,0.783933661422347,0.721907086869245,0.85619472958829,1.03915214281439,0.984076895081385,1.09631689199697,NA,NA,NA,0.667013155188749,0.584284210634713,0.774287068189808,0.814855465772979,0.697379384387276,0.945401969084509
"27",2021-05-23,0.775881065774504,0.711924363315497,0.850314487424465,1.02462216026872,0.970982991940604,1.08026922351285,NA,NA,NA,0.661341037701673,0.576672576103486,0.770348105352339,0.824942613649534,0.704924850943202,0.960063250423173
"28",2021-05-24,0.767899532877572,0.702462532930381,0.843848259770012,1.00989830808782,0.957820548008547,1.06377958218822,NA,NA,NA,0.655403005024109,0.569386142277994,0.764817743322386,0.842595515179986,0.718583745175158,0.981169267803985
"29",2021-05-25,0.759912014770721,0.693017938764837,0.837466725827127,0.996705811819132,0.94624167205901,1.04888683210021,NA,NA,NA,0.649123994105675,0.56227232101949,0.758514468550835,0.870285653953979,0.742739599764704,1.01036074387413
"30",2021-05-26,0.751893155922111,0.683213613663815,0.831707134999842,0.984549979084315,0.934799541353063,1.0358093476846,1.23320703030264,1.09114362515048,1.4058985322709,0.643013323368257,0.555542748319035,0.752989050505459,0.910649637022572,0.781759880207671,1.0504159101496
"31",2021-05-27,0.743903901829346,0.67360661848121,0.82566853821148,0.97282237517464,0.922329323331836,1.02432313065631,1.1782532542127,1.05240571582468,1.32777191504085,0.637809446065213,0.549577464953694,0.748594160048904,0.959613745418181,0.830081239560184,1.09902219666009
"32",2021-05-28,0.736131986866181,0.664456235503318,0.819550116305844,0.962237124945962,0.911019845724987,1.01418685523481,1.12445033574218,1.01536933354279,1.25348935167345,0.634039559157468,0.544692118191068,0.745397758676981,1.01028823128591,0.87911052117952,1.15066039102032
"33",2021-05-29,0.728762744725422,0.655843860080791,0.813812320923622,0.952180034246906,0.900623731542653,1.00489864031531,1.07627174427732,0.981312549157206,1.18697769017453,0.631497079813096,0.541007366289053,0.743605017658928,1.05358364448706,0.920233832609982,1.19511387422618
"34",2021-05-30,0.721859678516015,0.6477060444295,0.808403695382991,0.941898409081195,0.890186278556825,0.995962248232258,1.03350262782821,0.94832375799746,1.12878211321626,0.631068406033313,0.539461332056156,0.743747718091005,1.08868843648746,0.952960936977803,1.23238553144961
"35",2021-05-31,0.71539033101655,0.639952308543256,0.803279402854251,0.931855112231201,0.879416411364685,0.987177320090866,0.994411029147706,0.914412208286687,1.0791065540013,0.633575796269257,0.540877168584404,0.746122205850163,1.11721701575827,0.978871498621169,1.26492268928621
"36",2021-06-01,0.70908150743255,0.632476254438619,0.798651349131566,0.921969561079257,0.867820337036789,0.978230409582462,0.959237786318796,0.882028513636675,1.04045334029494,0.638223429938313,0.544694190843342,0.749771291393538,1.14107126980489,0.999154024555232,1.29279699380673
"37",2021-06-02,0.702679602943114,0.624970133798623,0.793739456513264,0.909603489424441,0.853885181286898,0.968058407393168,0.934350219990575,0.85777890309639,1.01500089794665,0.644144801742289,0.55012273330311,0.754178132384827,1.161908988543,1.0153371419398,1.31626635744767
"38",2021-06-03,0.695983627256323,0.617174723692066,0.787843799306869,0.894597915653326,0.837551107895467,0.955405408786812,0.918498450637826,0.840570533698261,1.00025240908002,0.651495762284349,0.556811433741297,0.760816417692467,1.17988290549015,1.02978751755183,1.33740093964597
"39",2021-06-04,0.688917955538201,0.609235431625936,0.78171164028525,0.877921219506315,0.819446581933006,0.940266506565136,0.909978487324989,0.829344518214092,0.994294647919712,0.659514060130268,0.564407457696985,0.767815995081166,1.19386503879527,1.04165533450559,1.35381709038586
"40",2021-06-05,0.681495272648403,0.601211889762093,0.775990632667207,0.860951346192421,0.800488660996433,0.926076558151299,0.913340632549898,0.830238028462376,1.00055782803263,0.667374170757357,0.57256616977714,0.773168606691829,1.202883508254,1.0497414809245,1.36313106052265
"41",2021-06-06,0.673934288998168,0.592659057855245,0.769855698641224,0.842268904420937,0.779255487060993,0.911242997701449,0.928323550427129,0.843466571194819,1.01727025660727,0.675249414369342,0.581094182130008,0.77841114433541,1.20755558826906,1.05510405810669,1.36819270034568
"42",2021-06-07,0.666423292267976,0.5839172003516,0.763511936330684,0.820417961781275,0.754412761073603,0.893525396912658,0.952847248705506,0.867430381966025,1.04148268450291,0.68344098097148,0.589805891620013,0.785315003114422,1.20914228465024,1.05879300858806,1.37134839752509
"43",2021-06-08,0.659085739377969,0.575459279557582,0.757430525303919,0.796889464441326,0.727548221204682,0.874371733029566,0.985269510541258,0.901317526388788,1.07294298918552,0.691657002177662,0.598355721398491,0.79300318690773,1.20945984612458,1.06024785086783,1.36954777852502
"44",2021-06-09,0.65187315526686,0.567316811574297,0.751655388303762,0.773493425009993,0.700566702031883,0.855833003635165,1.0263750905784,0.943446870425634,1.11288495054647,0.699060996737349,0.606208607301539,0.799781896588885,1.20884885175827,1.06105333813742,1.36533136215097
"45",2021-06-10,0.644841447470506,0.559516941496442,0.74621112593246,0.750463537968547,0.673786889435796,0.838435041583324,1.07344840382725,0.990483328965927,1.15971654676834,0.705022562784736,0.612940484220228,0.804473792029299,1.2073619152184,1.06268980200307,1.36208273851497
"46",2021-06-11,0.63848927049813,0.552379696463111,0.741347240517991,0.727993023341848,0.647384067988436,0.821389236539511,1.12076815989699,1.03567056618205,1.20945919582155,0.710158387477305,0.618730743411645,0.808132387971213,1.20562190099191,1.0635021909822,1.35915502813613
"47",2021-06-12,0.632875782864829,0.545806773617234,0.736900460304489,0.706717395003559,0.621991733176615,0.804513759985047,1.15872865494017,1.06577711011239,1.25448629873065,0.715572590192044,0.624293658719327,0.812512252166639,1.20188468782156,1.06048008870298,1.3528449504516
"48",2021-06-13,0.627872454100836,0.539618815549884,0.732603486385862,0.688664163475346,0.599806212556263,0.79104927280455,1.1907251823755,1.08748667712871,1.29615433065355,0.722771120909468,0.631459423372071,0.819485712709287,1.18746788769719,1.04974182111504,1.33419197499276
"49",2021-06-14,0.623186859383554,0.533836567185813,0.728273177404749,0.675279059133851,0.582519029962663,0.783001753042314,1.22163528629128,1.10922264466785,1.33731208455152,0.732232352568943,0.640761630715534,0.829246049678681,1.16357927233393,1.03249347020892,1.30393832692342
"50",2021-06-15,0.618631551672502,0.528545816624077,0.72401907173166,0.664930891160246,0.568789206690557,0.775955482282634,1.2488683399043,1.12631047775842,1.37636932436131,0.744071761135235,0.652332127186206,0.84143143801232,1.13399086002552,1.01094857148235,1.26576291403489
"51",2021-06-16,0.6145645107116,0.523911504806444,0.720725160723183,0.657627473559252,0.558578429941397,0.77116253413689,1.27319344366157,1.14091314383158,1.4117045966377,0.758156471679529,0.666376389962019,0.85528201938584,1.10033194720563,0.985691199303849,1.22333983531236
"52",2021-06-17,0.61133615282761,0.520189920182154,0.718298642569918,0.653688563933571,0.552120608010831,0.770424972013371,1.29519717142103,1.15485933834734,1.44396030710808,0.774658346877338,0.683310782991366,0.870745713357768,1.06308303072608,0.956198641503524,1.178580125341
"53",2021-06-18,0.609059478315888,0.517421985412922,0.716369313794249,0.652408440434081,0.54868284745466,0.771141279749253,1.31443279920656,1.16776949898693,1.47346642468885,0.794420542057355,0.703660814782909,0.889682796070522,1.02194457556382,0.921086668623214,1.12937810175611
"54",2021-06-19,0.607051338133617,0.514710830093782,0.714705797752346,0.653933249924229,0.547824897623703,0.77393864051208,1.32813271732628,1.1749760312659,1.49703692046635,0.815469003245152,0.725501385809766,0.909493677026776,0.982693705948524,0.886016300893495,1.08398914737072
"55",2021-06-20,0.604763244044438,0.511562520836248,0.713071695620995,0.658620547996445,0.549643863873467,0.780120007289305,1.3334117643175,1.17560575686591,1.51004861068178,0.835295781038683,0.746498672763372,0.927007583951124,0.951197508987084,0.856957693887483,1.05090215172866
"56",2021-06-21,0.602757444242999,0.509390720526487,0.711267157245042,0.666491404011879,0.555816309466219,0.789073178509998,1.32951424439434,1.17099739715743,1.50970873830199,0.852441378956285,0.765327044329078,0.942036170293956,0.926993144925804,0.833372873603621,1.02741710392072
"57",2021-06-22,0.601033660533054,0.507678697901966,0.709834460459131,0.677796149247035,0.567285243135989,0.800501290743686,1.32161072259549,1.16488653207243,1.50029145975588,0.866734200494658,0.781688997052293,0.95534856108994,0.907588018820242,0.812959413120428,1.00870330041696
