"","Date","B.1.617.2_Rt","B.1.617.2_rtlowci","B.1.617.2_rtupci","AY.4_Rt","AY.4_rtlowci","AY.4_rtupci","AY.3_Rt","AY.3_rtlowci","AY.3_rtupci","AY.25_Rt","AY.25_rtlowci","AY.25_rtupci","AY.39_Rt","AY.39_rtlowci","AY.39_rtupci","AY.44_Rt","AY.44_rtlowci","AY.44_rtupci"
"39",2021-09-03,1.13124869324048,1.0736144884041,1.1968532639821,1.36575268133837,1.21677585857386,1.51588832310095,1.2280974757489,1.12598409982129,1.35708754218394,1.20304954189725,1.1163079878569,1.30502688631689,NA,NA,NA,NA,NA,NA
"40",2021-09-04,1.12358556437652,1.06951249213493,1.18572164124951,1.38478578581559,1.22268825406389,1.55126349050549,1.21364895676483,1.11787095040477,1.33416507225127,1.18784202930782,1.10745320666828,1.28270490161666,NA,NA,NA,NA,NA,NA
"41",2021-09-05,1.11796367778489,1.06692393408151,1.17657377948251,1.39072473127427,1.22057377898629,1.57172151247153,1.20024602428616,1.11122382298388,1.31254468813345,1.17323414873571,1.09908982014691,1.26006945872532,NA,NA,NA,NA,NA,NA
"42",2021-09-06,1.11367280258267,1.06514852827809,1.1688373964303,1.38594882250418,1.21338364959769,1.57404531535666,1.18675329424144,1.10420476147541,1.2908467186854,1.15898104755748,1.09115783069097,1.23839514276493,NA,NA,NA,NA,NA,NA
"43",2021-09-07,1.11002264072575,1.06353781488745,1.16232532075214,1.37349918071611,1.20362071091408,1.56152329050904,1.17312070885326,1.09644080323115,1.26942608529393,1.14477797080639,1.08299801862472,1.21725962981429,NA,NA,NA,NA,NA,NA
"44",2021-09-08,1.1065057733801,1.06166314672744,1.15679215750519,1.35608870921043,1.19300352553646,1.5391104992724,1.15938255564836,1.08809382052249,1.24876956057468,1.13028578549855,1.07400406223551,1.19594113291097,NA,NA,NA,NA,NA,NA
"45",2021-09-09,1.1027014678908,1.05947541219642,1.15099694011929,1.33556498240767,1.1814929087424,1.51034517870807,1.14478656195145,1.0790629310727,1.22744306596767,1.11523865181704,1.06435906335998,1.17490947617803,NA,NA,NA,NA,NA,NA
"46",2021-09-10,1.09863883327737,1.05679528679404,1.14491595645233,1.31316271001185,1.16939558852236,1.47687863056267,1.12954434565322,1.06958021080208,1.20498106041447,1.09946292969593,1.05418162488392,1.15323450805424,NA,NA,NA,NA,NA,NA
"47",2021-09-11,1.09390589718224,1.05324854830416,1.13828455190852,1.29031852951646,1.15740656534221,1.44140465977804,1.11389853121753,1.05983182322859,1.18158626105857,1.08326593047764,1.04380008858406,1.13052413307389,NA,NA,NA,NA,NA,NA
"48",2021-09-12,1.08660873791418,1.04812564403531,1.12902727180919,1.26911239279191,1.14659113790248,1.40958819966097,1.09728376911326,1.04941290416985,1.15803791534978,1.06818940831277,1.03415836579543,1.10931797760768,NA,NA,NA,NA,NA,NA
"49",2021-09-13,1.0771089795112,1.04146709564325,1.11716047430822,1.24959029512382,1.13678849099537,1.37873231727365,1.07997620680697,1.03795618932306,1.13358365435566,1.05394062298556,1.02467523662797,1.08929236730711,NA,NA,NA,NA,NA,NA
"50",2021-09-14,1.06592510454958,1.0337908526739,1.1028425258576,1.23124219796514,1.12739425236374,1.34939462486836,1.06214336723862,1.02558600882551,1.10848447725024,1.04020227176628,1.01509115639232,1.07018072369002,NA,NA,NA,NA,NA,NA
"51",2021-09-15,1.05342344572892,1.02557100031072,1.08626591357598,1.21356967399863,1.11786829255595,1.32234923298451,1.04384422634576,1.01238852464465,1.08317119910315,1.02679089186315,1.00523559848605,1.05196287696581,NA,NA,NA,NA,NA,NA
"52",2021-09-16,1.03994196532285,1.01678869235182,1.06822979344537,1.19619861229353,1.10811898477989,1.2947087453831,1.02509209674007,0.997913095295207,1.05751496021415,1.01348830303953,0.994577785254012,1.03460032334856,NA,NA,NA,NA,NA,NA
"53",2021-09-17,1.02580402039728,1.00713608779977,1.04929249218445,1.17919549006044,1.09851580244122,1.26852354240287,1.00579137940489,0.981910947684403,1.03246797696713,1.00012735154002,0.982902062401363,1.01836760056614,NA,NA,NA,NA,NA,NA
"54",2021-09-18,1.01129353360015,0.996261446037116,1.0299255845575,1.16176935051718,1.08847289755792,1.24459536376184,0.986284330071154,0.964452283631885,1.00958542064391,0.98673902895181,0.970216461745959,1.00376519484035,NA,NA,NA,NA,NA,NA
"55",2021-09-19,0.996561079502554,0.98387140094519,1.0109218403586,1.14042557178518,1.0745163042341,1.21527027440267,0.968256744359622,0.94638048838703,0.990933591874971,0.973922756168257,0.956947063293193,0.991567101197381,NA,NA,NA,NA,NA,NA
"56",2021-09-20,0.981785306233994,0.969901530905278,0.994090102901646,1.11535441767102,1.05734530386479,1.18121386256643,0.951810773049192,0.928191334254167,0.976462964323726,0.961818314537768,0.94345759260173,0.981522622523591,NA,NA,NA,NA,NA,NA
"57",2021-09-21,0.96712894441988,0.954373966191681,0.980935212630686,1.08780174457015,1.03861273643572,1.14506263696831,0.936628949679847,0.910288514226076,0.965210043961541,0.950386364454772,0.930015230768963,0.972977539409457,NA,NA,NA,NA,NA,NA
"58",2021-09-22,0.952695247698074,0.937541702887332,0.970614226819516,1.05847900917457,1.01836640322604,1.10662009418944,0.922708001344444,0.893188640558493,0.955407893069245,0.93963622555556,0.916845063633841,0.96518654182888,NA,NA,NA,NA,NA,NA
"59",2021-09-23,0.938770278678666,0.920090763710546,0.961487943056469,1.02769351969793,0.995617725966333,1.06663736577813,0.909992006778961,0.877086344993435,0.94674520979777,0.929922483906493,0.904587735328924,0.958471370324577,NA,NA,NA,NA,NA,NA
"60",2021-09-24,0.925455045820468,0.902622223730547,0.952950470582622,0.996143861708668,0.969604670117318,1.02671678462821,0.898667961179983,0.862115678277562,0.939107265992071,0.921206215857418,0.893262935177906,0.95251424721895,NA,NA,NA,NA,NA,NA
"61",2021-09-25,0.912712490093764,0.885583005703432,0.944666732415305,0.965232337432502,0.940607310408843,0.990364905621499,0.888505117143791,0.848269458485558,0.93204264572033,0.913047039131144,0.882478902780971,0.946653961037745,NA,NA,NA,NA,NA,NA
"62",2021-09-26,0.900205535774783,0.868944932897542,0.936288734249465,0.937658346869662,0.911685196063332,0.964978704755368,0.877803667448373,0.834906354897066,0.924379637745159,0.904343882126146,0.871348562828812,0.940187996003169,NA,NA,NA,NA,NA,NA
"63",2021-09-27,0.887512733455992,0.85234828975491,0.927730569336732,0.912615901223729,0.882974841157891,0.946599352360625,0.866370276180547,0.821098751259205,0.916130653286922,0.895436834931426,0.860223901968163,0.933662965484751,1.57447845755869,1.27630665668491,1.92770106630504,1.59046052728452,1.28232350297978,1.97206970687771
"64",2021-09-28,0.874408991910301,0.835500710610496,0.918925690064603,0.888675646770849,0.854076654756312,0.929445044053243,0.854501076870434,0.806264793233953,0.907490135180503,0.886882017589899,0.849549615319522,0.927539806245958,1.51433586450643,1.2494457667745,1.82240598696122,1.53727766954239,1.26060635509825,1.8794785465445
"65",2021-09-29,0.861376530397824,0.818623598251092,0.909892484656682,0.865854044348536,0.825988114634295,0.913278335918181,0.842447253461829,0.791152982537539,0.8982567163543,0.878561555884702,0.838963684682496,0.921232298442239,1.46129513018556,1.22588852018716,1.73574490877127,1.49058970173499,1.24090133629584,1.79876999320189
"66",2021-09-30,0.848669926517838,0.80206261628889,0.90139718238739,0.844006705359763,0.79892020047549,0.898032385679275,0.830418055732401,0.776113680780827,0.88915866976697,0.870787677842215,0.828893186757864,0.915836063778568,1.4149478870076,1.20464500194493,1.65486530717898,1.4493997126893,1.2226855662174,1.72736297883011
"67",2021-10-01,0.836159510042645,0.78590281391583,0.893045385284942,0.822939826834401,0.77298735111337,0.883175036669106,0.818558401214987,0.761219724022494,0.880401749665694,0.863812690388024,0.819861451322737,0.911275684672304,1.37413372647733,1.18686980262012,1.58865982519005,1.41309550146195,1.20758108679802,1.66220452378694
"68",2021-10-02,0.823789792633081,0.770195926476218,0.884370656837814,0.802397978420167,0.748079038706703,0.868232784068969,0.807005348264554,0.746630437554869,0.872010268758078,0.857777883163131,0.812067708250809,0.907204830187017,1.33893837756924,1.17213049946076,1.52701570453476,1.38056411999985,1.19282868214339,1.60516186458728
"69",2021-10-03,0.812190655815768,0.755306370575654,0.876175231738021,0.781804593486116,0.723148212931953,0.852981879945185,0.796050820832956,0.732900689955819,0.86420217759533,0.852532344991641,0.804820856610059,0.90375807139489,1.30758141342178,1.15611426806936,1.47506618685052,1.35238867535492,1.17974544674811,1.55613073140929
"70",2021-10-04,0.802510239321867,0.742306364020377,0.869974865518181,0.760584041564403,0.697605237673264,0.836750568506869,0.786498504554216,0.720538050474335,0.857490132259318,0.847539508267202,0.798055159159231,0.9002697576771,1.26935522324482,1.13421983088607,1.4189373140688,1.32307410666763,1.16487986926818,1.5094528323832
"71",2021-10-05,0.795540110789722,0.732180694742257,0.866443805304925,0.738260223779134,0.671287682939003,0.819196989247511,0.779019138112478,0.709993281577396,0.852375895919693,0.842400023961076,0.791877503128587,0.896187025392277,1.22721607957992,1.10907680335752,1.36016615394068,1.29295521784281,1.14791898383041,1.46164626751636
"72",2021-10-06,0.790624050515449,0.724860399866985,0.863572102823897,0.71472962572575,0.64461002172818,0.801027931282552,0.773338783088309,0.701580955402442,0.848963446207943,0.837476417741609,0.786054799619529,0.892230734398354,1.18391498195177,1.08192278564179,1.2983967809536,1.26472331947843,1.1325937529736,1.41900799877256
"73",2021-10-07,0.787870877132498,0.719973094022652,0.862269795901908,0.689993452355569,0.61675664184819,0.780760064793471,0.769315752525619,0.695332499465614,0.846928748617502,0.832906081435128,0.780086091639416,0.888798092305417,1.14120180984092,1.05571865409474,1.23769122123463,1.23903913272537,1.12036508386959,1.3783594772336
"74",2021-10-08,0.787017727204029,0.717440403087338,0.862346454990511,0.663243899313295,0.586934519001479,0.758516652193504,0.766998349790107,0.691191469525529,0.845914478769238,0.828850244368369,0.774502896033499,0.885947260731283,1.10087803060123,1.02979215021479,1.18327231295525,1.21495422134968,1.10705507954676,1.33945522587118
"75",2021-10-09,0.787778695696109,0.717212293938411,0.863356292817268,0.633887988584339,0.554847755931948,0.734364376963963,0.766463396935082,0.689120832305603,0.845781785102789,0.825427937011432,0.769894706275539,0.883663826346038,1.06281996882675,1.00298101725634,1.13018878670706,1.19395934027073,1.09597173391938,1.30829768526318
"76",2021-10-10,0.790316149214288,0.719075152317252,0.865717051700979,0.603372930343195,0.521940482892213,0.707444157773494,0.767665470366699,0.689094549854823,0.846926194304357,0.822507147929773,0.766019833015256,0.881811609751183,1.02605945834882,0.975580093852858,1.08242007458065,1.17556128691115,1.08618551664701,1.27889846449144
"77",2021-10-11,0.794230315303611,0.722960060485742,0.868861900033208,0.574821408691085,0.490723265489829,0.683125040385151,0.770011001053574,0.6907532345685,0.848821934548532,0.820125745001419,0.762786475057789,0.880181699330962,0.994551139352028,0.948680149559684,1.04285758250511,1.15768595584631,1.07557105911388,1.25037796734944
"78",2021-10-12,0.799054468740355,0.728605872593177,0.872144830684356,0.55084764626579,0.463555532851358,0.665119981017134,0.773171271961305,0.69393937682787,0.851309494683598,0.818438316571817,0.760361633914817,0.878773582034474,0.967799385068405,0.923983722728996,1.01221132413044,1.13981381172501,1.06509007726483,1.22616080125409
"79",2021-10-13,0.804475092998199,0.734901609350069,0.875574358216867,0.530855550662284,0.441122897833044,0.647036383455203,0.77853194623857,0.699686371558945,0.856269640240498,0.81777194799079,0.759335067721344,0.878413174854944,0.943839996491217,0.900033665113475,0.989402059618818,1.12263992565015,1.05432712938784,1.20037920160694
